Property_ID,Listing price,Data Source,Locality,Property_Type,Built_up_area_sqfeet,Total_area_sqft,BHK,Age_of_Property,Facing_direction,Nearby_Schools,Nearby_Hospitals,Nearby_Markets,Crime_Rate_Area,Road_Connectivity,Future_Projects,Registry_Rate_per_sqft,Market_Rate_per_sqft,Last_Registry_Year,Owner_Type,Latitude,Longitude,Remarks,Listing_price,Data_Source
PV0756,,,Aerodrome Road,Independent House,1668,1668,3,0-5 years,North,No,Yes,Yes,Low,Good,No,2871.0,3266,2024,Dealer,22.721094,75.799375,,7458884.0,SYN
PV0757,,,Pardesipura,Apartment,1038,1038,2,10-20 years,West,Yes,No,No,Low,Good,No,2358.0,2846,2005,Owner,22.765959,75.873106,,2474448.0,SYN
PV0758,,,Pardesipura,Builder Floor,1238,1238,3,5-10 years,South-West,Yes,No,Yes,Low,Average,No,2311.0,2486,2018,Dealer,22.761965,75.876812,,3239883.0,SYN
PV0759,,,LIG Colony,Independent House,1189,1189,2,20+ years,South,Yes,Yes,No,Medium,Average,Yes,2140.0,2325,2001,Owner,22.730481,75.848301,,2368028.0,SYN
PV0760,,,AB Road,Apartment,637,637,1,0-5 years,West,Yes,No,Yes,Low,Excellent,No,3179.0,3938,2020,Dealer,22.719381,75.914178,,2599614.0,SYN
PV0761,,,LIG Colony,Plot,1120,1120,0,5-10 years,South,No,No,No,Medium,Good,Yes,2240.0,2280,2017,Owner,22.732646,75.847222,,2038089.0,SYN
PV0762,,,MR 10,Apartment,651,651,1,5-10 years,North,Yes,Yes,No,Low,Good,No,2595.0,2816,2017,Owner,22.771928,75.901382,,2068202.0,SYN
PV0763,,,LIG Colony,Apartment,646,646,1,20+ years,North,Yes,Yes,No,Low,Good,No,2221.0,2213,2001,Owner,22.728494,75.849594,,1135299.0,SYN
PV0764,,,Pipliyahana,Apartment,948,948,2,10-20 years,West,No,No,Yes,Medium,Good,No,2536.0,2844,2009,Owner,22.700016,75.918474,,2731202.0,SYN
PV0765,,,Scheme 54,Villa,1623,1623,2,5-10 years,East,Yes,No,Yes,Low,Excellent,No,2820.0,4060,2015,Dealer,22.729369,75.868019,,8289645.0,SYN
PV0766,,,MR 10,Independent House,3155,3155,4,10-20 years,East,No,No,Yes,Medium,Good,Yes,2564.0,2832,2014,Dealer,22.770757,75.9002,,9520263.0,SYN
PV0767,,,Pardesipura,Apartment,1566,1566,3,0-5 years,West,Yes,No,Yes,Low,Good,Yes,2267.0,2474,2022,Owner,22.761927,75.872136,,4520371.0,SYN
PV0768,,,Limbodi,Apartment,901,901,2,5-10 years,East,No,No,No,Medium,Good,No,1900.0,2057,2017,Dealer,22.819511,75.907161,,1792441.0,SYN
PV0769,,,Aerodrome Road,Apartment,2420,2420,4,20+ years,East,Yes,Yes,Yes,Low,Excellent,No,2801.0,3435,1995,Dealer,22.720651,75.801697,,8027562.0,SYN
PV0770,,,Vijay Nagar,Independent House,1241,1241,2,5-10 years,North,Yes,Yes,Yes,Medium,Excellent,No,3185.0,4102,2018,Dealer,22.743592,75.904511,,5675548.0,SYN
PV0771,,,Super Corridor,Builder Floor,1363,1363,3,0-5 years,East,Yes,Yes,No,Medium,Average,No,2470.0,2776,2020,Owner,22.789067,75.901867,,4336945.0,SYN
PV0772,,,Niranjanpur,Builder Floor,1352,1352,3,10-20 years,North,No,Yes,No,Low,Good,No,2547.0,3254,2011,Dealer,22.756568,75.91744,,3982343.0,SYN
PV0773,,,Palasia,Independent House,1810,1810,3,0-5 years,North-West,Yes,No,Yes,Low,Excellent,No,3530.0,5449,2022,Dealer,22.727028,75.887267,,11663416.0,SYN
PV0774,,,Aerodrome Road,Apartment,1604,1604,3,10-20 years,North-East,Yes,Yes,No,Medium,Good,No,2830.0,3471,2013,Dealer,22.724722,75.798176,,5642384.0,SYN
PV0775,,,AB Road,Builder Floor,954,954,2,5-10 years,East,Yes,Yes,Yes,Low,Excellent,No,3180.0,4379,2019,Dealer,22.722637,75.910603,,4837995.0,SYN
PV0776,,,Rajendra Nagar,Apartment,1375,1375,3,0-5 years,West,Yes,Yes,No,Medium,Average,No,2610.0,3031,2023,Owner,22.702053,75.866454,,4769044.0,SYN
PV0777,,,Mahalaxmi Nagar,Apartment,1097,1097,2,0-5 years,North-East,Yes,No,Yes,High,Excellent,No,2572.0,2907,2021,Dealer,22.715817,75.856691,,4136983.0,SYN
PV0778,,,MR 10,Apartment,609,609,1,20+ years,East,No,No,Yes,Low,Good,Yes,2567.0,3102,2000,Dealer,22.766539,75.904316,,1808859.0,SYN
PV0779,,,Super Corridor,Apartment,1029,1029,2,20+ years,North-East,No,No,No,Medium,Average,No,2424.0,2969,1997,Owner,22.785124,75.900594,,2477684.0,SYN
PV0780,,,Bicholi Hapsi,Plot,1036,1036,0,20+ years,North-West,No,No,No,Medium,Poor,Yes,2068.0,2370,1995,Dealer,22.792595,75.940891,,1908334.0,SYN
PV0781,,,Nipania,Villa,1579,1579,2,0-5 years,North-West,Yes,Yes,No,Medium,Average,Yes,2636.0,3301,2020,Dealer,22.754084,75.920753,,7091394.0,SYN
PV0782,,,Banganga,Apartment,1339,1339,3,5-10 years,North,No,No,No,Medium,Poor,Yes,2042.0,2420,2017,Owner,22.712202,75.827678,,3312919.0,SYN
PV0783,,,Palasia,Apartment,1498,1498,3,0-5 years,East,Yes,No,Yes,Low,Good,No,3461.0,5561,2022,Owner,22.725128,75.885494,,8623756.0,SYN
PV0784,,,Banganga,Plot,1212,1212,0,5-10 years,East,No,No,Yes,High,Poor,Yes,2130.0,2339,2016,Owner,22.713793,75.827086,,2465511.0,SYN
PV0785,,,Scheme 54,Apartment,851,851,2,0-5 years,East,Yes,Yes,Yes,Low,Excellent,No,2900.0,3529,2024,Dealer,22.732764,75.872395,,3440681.0,SYN
PV0786,,,Bhawarkuan,Builder Floor,1218,1218,3,5-10 years,North-East,No,Yes,Yes,Low,Poor,No,2529.0,3167,2017,Owner,22.698737,75.840937,,4611149.0,SYN
PV0787,,,Scheme 54,Builder Floor,793,793,2,0-5 years,North,Yes,Yes,Yes,Medium,Average,No,2849.0,3600,2023,Owner,22.734091,75.869809,,3240843.0,SYN
PV0788,,,Niranjanpur,Apartment,1405,1405,3,20+ years,East,Yes,Yes,Yes,High,Poor,No,2535.0,3223,2003,Owner,22.761629,75.918076,,3727519.0,SYN
PV0789,,,Super Corridor,Independent House,1208,1208,2,5-10 years,North,Yes,Yes,Yes,High,Average,No,2454.0,2689,2019,Dealer,22.79083,75.899871,,3854547.0,SYN
PV0790,,,AB Road,Apartment,1393,1393,3,5-10 years,West,Yes,Yes,Yes,High,Excellent,No,3090.0,4320,2017,Dealer,22.724691,75.915054,,6041624.0,SYN
PV0791,,,Niranjanpur,Apartment,2130,2130,4,10-20 years,East,Yes,Yes,Yes,Medium,Excellent,Yes,2640.0,3084,2010,Dealer,22.757169,75.911981,,7172020.0,SYN
PV0792,,,Palasia,Apartment,1485,1485,3,5-10 years,East,Yes,Yes,Yes,Medium,Excellent,Yes,3571.0,4746,2015,Owner,22.722203,75.883064,,7539160.0,SYN
PV0793,,,Annapurna,Apartment,884,884,2,5-10 years,South,Yes,Yes,Yes,Medium,Average,Yes,2266.0,2384,2019,Dealer,22.684486,75.861011,,2649509.0,SYN
PV0794,,,Vijay Nagar,Apartment,1328,1328,3,5-10 years,South-East,Yes,Yes,Yes,Low,Good,No,3233.0,4721,2016,Dealer,22.743561,75.901821,,7057462.0,SYN
PV0795,,,Sudama Nagar,Apartment,1291,1291,3,5-10 years,North-West,No,No,No,Low,Good,Yes,2245.0,2296,2019,Owner,22.687687,75.838729,,3086263.0,SYN
PV0796,,,Scheme 54,Villa,1220,1220,2,0-5 years,East,Yes,Yes,Yes,Low,Poor,No,2816.0,3921,2020,Dealer,22.732582,75.86907,,7347267.0,SYN
PV0797,,,Scheme 54,Villa,2310,2310,3,5-10 years,North,Yes,Yes,Yes,Low,Poor,Yes,2953.0,4066,2015,Dealer,22.728933,75.870963,,13822836.0,SYN
PV0798,,,Aerodrome Road,Villa,1589,1589,2,10-20 years,North,Yes,No,Yes,Low,Good,No,2755.0,3865,2009,Dealer,22.721619,75.80073,,7775961.0,SYN
PV0799,,,Mahalaxmi Nagar,Independent House,2367,2367,4,5-10 years,South-East,Yes,Yes,Yes,Medium,Excellent,Yes,2529.0,3136,2018,Dealer,22.712497,75.855937,,8714941.0,SYN
PV0800,,,Scheme 54,Apartment,1488,1488,3,10-20 years,North,Yes,Yes,Yes,Low,Average,No,2976.0,3493,2008,Dealer,22.731552,75.86797,,5492009.0,SYN
